ags_work,ags_home,total
09363,07233,0
09363,07235,0
09363,07311,0
09363,07312,0
09363,07313,0
09363,07314,0
09363,07315,0
09363,07316,0
09363,07317,0
09363,07318,0
09363,07319,0
09363,07320,0
09363,07331,0
09363,07332,0
09363,07333,0
09363,07334,0
09363,07335,0
09363,07336,0
09363,07337,0
09363,07338,0
09363,07339,0
09363,07340,0
09363,08111,0
09363,08115,0
09363,08116,0
09363,08117,0
09363,08118,0
09363,08119,0
09363,08121,0
09363,08125,0
09363,08126,0
09363,08127,0
09363,08128,0
09363,08135,0
09363,08136,0
09363,08211,0
09363,08212,0
09363,08215,0
09363,08216,0
09363,08221,0
09363,08222,0
09363,08225,0
09363,08226,0
09363,08231,0
09363,08235,0
09363,08236,0
09363,08237,0
09363,08311,0
09363,08315,0
09363,08316,0
09363,08317,0
09363,08325,0
09363,08326,0
09363,08327,0
09363,08335,0
09363,08336,0
09363,08337,0
09363,08415,0
09363,08416,0
09363,08417,0
09363,08421,0
09363,08425,0
09363,08426,0
09363,08435,0
09363,08436,0
09363,08437,0
09363,09161,0
09363,09162,41
09363,09163,0
09363,09171,0
09363,09172,0
09363,09173,0
09363,09174,0
09363,09175,0
09363,09176,0
09363,09177,0
09363,09178,0
09363,09179,0
09363,09180,0
09363,09181,0
09363,09182,0
09363,09183,0
09363,09184,0
09363,09185,0
09363,09186,0
09363,09187,0
09363,09188,0
09363,09189,0
09363,09190,0
09363,09261,0
09363,09262,0
09363,09263,0
09363,09271,0
09363,09272,19
09363,09273,19
09363,09274,0
09363,09275,13
09363,09276,11
09363,09277,0
09363,09278,21
09363,09279,0
09363,09361,224
09363,09362,113
09363,09363,0
09363,09371,773
09363,09372,109
09363,09373,32
09363,09374,10198
09363,09375,66
09363,09376,1212
09363,09377,2420
09363,09461,13
09363,09462,81
09363,09463,0
09363,09464,29
09363,09471,14
09363,09472,139
09363,09473,0
09363,09474,0
09363,09475,26
09363,09476,0
09363,09477,20
09363,09478,0
09363,09479,317
09363,09561,0
09363,09562,10
09363,09563,16
09363,09564,84
09363,09565,0
09363,09571,0
09363,09572,14
09363,09573,12
09363,09574,54
09363,09575,0
09363,09576,12
09363,09577,0
09363,09661,0
09363,09662,0
09363,09663,0
09363,09671,0
09363,09672,0
09363,09673,0
09363,09674,0
09363,09675,0
09363,09676,0
09363,09677,0
09363,09678,0
09363,09679,0
09363,09761,0
09363,09762,0
09363,09763,0
09363,09764,0
09363,09771,0
09363,09772,0
09363,09773,0
09363,09774,0
09363,09775,0
09363,09776,0
09363,09777,0
09363,09778,0
09363,09779,0
09363,09780,0
09363,10041,0
09363,10042,0
09363,10043,0
09363,10044,0
09363,10045,0
09363,10046,0
09363,11000,36
09363,12051,0
09363,12052,0
09363,12053,0
09363,12054,0
09363,12060,0
09363,12061,0
09363,12062,0
09363,12063,0
09363,12064,0
09363,12065,0
09363,12066,0
09363,12067,0
09363,12068,0
09363,12069,0
09363,12070,0
09363,12071,0
09363,12072,0
09363,12073,0
09363,13003,0
09363,13004,0
09363,13071,0
09363,13072,0
09363,13073,0
09363,13074,0
09363,13075,0
09363,13076,0
09363,14511,0
09363,14521,14
09363,14522,0
09363,14523,27
09363,14524,15
09363,14612,0
09363,14625,0
09363,14626,0
09363,14627,0
09363,14628,0
09363,14713,0
09363,14729,0
09363,14730,0
09363,15001,0
09363,15002,0
09363,15003,0
09363,15081,0
09363,15082,0
09363,15083,0
09363,15084,0
09363,15085,0
09363,15086,0
09363,15087,0
09363,15088,0
09363,15089,0
09363,15090,0
09363,15091,0
09363,16051,0
09363,16052,0
09363,16053,0
09363,16054,0
09363,16055,0
09363,16061,0
09363,16062,0
09363,16063,0
09363,16064,0
09363,16065,0
09363,16066,0
09363,16067,0
09363,16068,0
09363,16069,0
09363,16070,0
09363,16071,0
09363,16072,0
09363,16073,0
09363,16074,0
09363,16075,0
09363,16076,0
09363,16077,12
09371,01001,0
09371,01002,0
09371,01003,0
09371,01004,0
09371,01051,0
09371,01053,0
09371,01054,0
09371,01055,0
09371,01056,0
09371,01057,0
09371,01058,0
09371,01059,0
09371,01060,0
09371,01061,0
09371,01062,0
09371,02000,12
09371,03101,0
09371,03102,0
09371,03103,0
09371,03151,11
09371,03153,0
09371,03154,0
09371,03155,0
09371,03157,0
09371,03158,10
09371,03159,0
09371,03241,0
09371,03251,0
09371,03252,0
09371,03254,0
09371,03255,0
09371,03256,0
09371,03257,0
09371,03351,0
09371,03352,0
09371,03353,0
09371,03354,0
09371,03355,0
09371,03356,0
09371,03357,0
09371,03358,0
09371,03359,0
09371,03360,0
09371,03361,0
09371,03401,0
09371,03402,0
09371,03403,0
09371,03404,0
09371,03405,0
09371,03451,0
09371,03452,0
09371,03453,0
09371,03454,0
09371,03455,0
09371,03456,0
09371,03457,0
09371,03458,0
09371,03459,0
09371,03460,0
09371,03461,0
09371,03462,0
09371,04011,0
09371,04012,0
09371,05111,0
09371,05112,0
09371,05113,0
09371,05114,0
09371,05116,0
09371,05117,0
09371,05119,0
09371,05120,0
09371,05122,0
09371,05124,0
09371,05154,0
09371,05158,0
09371,05162,0
09371,05166,0
09371,05170,0
09371,05314,0
09371,05315,0
09371,05316,0
09371,05334,0
09371,05358,0
09371,05362,0
09371,05366,0
09371,05370,0
09371,05374,0
09371,05378,0
09371,05382,0
09371,05512,0
09371,05513,0
09371,05515,0
09371,05554,0
09371,05558,0
09371,05562,0
09371,05566,0
09371,05570,0
09371,05711,0
09371,05754,0
09371,05758,0
09371,05762,0
09371,05766,0
09371,05770,0
09371,05774,0
09371,05911,0
09371,05913,0
09371,05914,0
09371,05915,0
09371,05916,0
09371,05954,0
09371,05958,0
09371,05962,0
09371,05966,0
09371,05970,0
09371,05974,0
09371,05978,0
09371,06411,0
09371,06412,16
09371,06413,0
09371,06414,0
09371,06431,0
09371,06432,0
09371,06433,0
09371,06434,0
09371,06435,0
09371,06436,0
09371,06437,0
09371,06438,0
09371,06439,0
09371,06440,0
09371,06531,0
09371,06532,0
09371,06533,0
09371,06534,0
09371,06535,0
09371,06611,0
09371,06631,0
09371,06632,0
09371,06633,0
09371,06634,0
09371,06635,0
09371,06636,0
09371,07111,0
09371,07131,0
09371,07132,0
09371,07133,0
09371,07134,0
09371,07135,0
09371,07137,0
09371,07138,0
09371,07140,0
09371,07141,0
09371,07143,0
09371,07211,0
09371,07231,0
09371,07232,0
09371,07233,0
09371,07235,0
09371,07311,0
09371,07312,0
09371,07313,0
09371,07314,0
09371,07315,0
09371,07316,0
09371,07317,0
09371,07318,0
09371,07319,0
09371,07320,0
09371,07331,0
09371,07332,0
09371,07333,0
09371,07334,0
09371,07335,0
09371,07336,0
09371,07337,0
09371,07338,0
09371,07339,0
09371,07340,0
09371,08111,0
09371,08115,0
09371,08116,0
09371,08117,0
09371,08118,0
09371,08119,0
09371,08121,0
09371,08125,0
09371,08126,0
09371,08127,0
09371,08128,0
09371,08135,0
09371,08136,0
09371,08211,0
09371,08212,0
09371,08215,0
09371,08216,0
09371,08221,0
09371,08222,0
09371,08225,0
09371,08226,0
09371,08231,0
09371,08235,0
09371,08236,0
09371,08237,0
09371,08311,0
09371,08315,0
09371,08316,0
09371,08317,0
09371,08325,0
09371,08326,0
09371,08327,0
09371,08335,0
09371,08336,0
09371,08337,0
09371,08415,0
09371,08416,0
09371,08417,0
09371,08421,0
09371,08425,0
09371,08426,0
09371,08435,0
09371,08436,0
09371,08437,0
09371,09161,0
09371,09162,53
09371,09163,0
09371,09171,0
09371,09172,0
09371,09173,0
09371,09174,0
09371,09175,0
09371,09176,11
09371,09177,0
09371,09178,0
09371,09179,0
09371,09180,0
09371,09181,0
09371,09182,0
09371,09183,0
09371,09184,11
09371,09185,0
09371,09186,0
09371,09187,0
09371,09188,0
09371,09189,0
09371,09190,0
09371,09261,11
09371,09262,0
09371,09263,0
09371,09271,0
09371,09272,0
09371,09273,35
09371,09274,10
09371,09275,0
09371,09276,0
09371,09277,0
09371,09278,13
09371,09279,0
09371,09361,3796
09371,09362,94
09371,09363,303
09371,09371,0
09371,09372,29
09371,09373,250
09371,09374,1216
09371,09375,113
09371,09376,1223
09371,09377,212
09371,09461,13
09371,09462,137
09371,09463,0
09371,09464,15
09371,09471,24
09371,09472,1129
09371,09473,0
09371,09474,86
09371,09475,18
09371,09476,0
09371,09477,26
09371,09478,0
09371,09479,45
09371,09561,0
09371,09562,30
09371,09563,41
09371,09564,299
09371,09565,10
09371,09571,20
09371,09572,67
09371,09573,36
09371,09574,832
09371,09575,44
09371,09576,37
09371,09577,0
09371,09661,0
09371,09662,0
09371,09663,0
09371,09671,0
09371,09672,0
09371,09673,0
09371,09674,0
09371,09675,10
09371,09676,0
09371,09677,0
09371,09678,0
09371,09679,17
09371,09761,0
09371,09762,0
09371,09763,0
09371,09764,0
09371,09771,0
09371,09772,0
09371,09773,0
09371,09774,28
09371,09775,0
09371,09776,0
09371,09777,0
09371,09778,0
09371,09779,0
09371,09780,0
09371,10041,0
09371,10042,0
09371,10043,0
09371,10044,0
09371,10045,0
09371,10046,0
09371,11000,32
09371,12051,0
09371,12052,0
09371,12053,0
09371,12054,0
09371,12060,0
09371,12061,0
09371,12062,0
09371,12063,0
09371,12064,0
09371,12065,0
09371,12066,0
09371,12067,0
09371,12068,0
09371,12069,0
09371,12070,0
09371,12071,0
09371,12072,0
09371,12073,0
09371,13003,0
09371,13004,0
09371,13071,0
09371,13072,0
09371,13073,0
09371,13074,0
09371,13075,0
09371,13076,17
09371,14511,0
09371,14521,14
09371,14522,0
09371,14523,0
09371,14524,0
09371,14612,0
09371,14625,0
09371,14626,0
09371,14627,0
09371,14628,0
09371,14713,16
09371,14729,0
09371,14730,0
09371,15001,0
09371,15002,0
09371,15003,0
09371,15081,0
09371,15082,0
09371,15083,0
09371,15084,11
09371,15085,0
09371,15086,0
09371,15087,0
09371,15088,0
09371,15089,0
09371,15090,0
09371,15091,0
09371,16051,0
09371,16052,0
09371,16053,0
09371,16054,0
09371,16055,0
09371,16061,0
09371,16062,0
09371,16063,0
09371,16064,0
09371,16065,0
09371,16066,0
09371,16067,0
09371,16068,0
09371,16069,0
09371,16070,0
09371,16071,0
09371,16072,0
09371,16073,0
09371,16074,0
09371,16075,0
09371,16076,0
09371,16077,0
09372,01001,0
09372,01002,0
09372,01003,0
09372,01004,0
09372,01051,0
09372,01053,0
09372,01054,0
09372,01055,0
09372,01056,0
09372,01057,0
09372,01058,0
09372,01059,0
09372,01060,0
09372,01061,0
09372,01062,0
09372,02000,12
09372,03101,0
09372,03102,0
09372,03103,0
09372,03151,0
09372,03153,0
09372,03154,0
09372,03155,0
09372,03157,0
09372,03158,0
09372,03159,0
09372,03241,0
09372,03251,0
09372,03252,0
09372,03254,0
09372,03255,0
09372,03256,0
09372,03257,0
09372,03351,0
09372,03352,0
09372,03353,0
09372,03354,0
09372,03355,0
09372,03356,0
09372,03357,0
09372,03358,0
09372,03359,0
09372,03360,0
09372,03361,0
09372,03401,0
09372,03402,0
09372,03403,0
09372,03404,0
09372,03405,0
09372,03451,0
09372,03452,0
09372,03453,0
09372,03454,0
09372,03455,0
09372,03456,0
09372,03457,0
09372,03458,0
09372,03459,0
09372,03460,0
09372,03461,0
09372,03462,0
09372,04011,0
09372,04012,0
09372,05111,0
09372,05112,0
09372,05113,0
09372,05114,0
09372,05116,0
09372,05117,0
09372,05119,0
09372,05120,0
09372,05122,0
09372,05124,0
09372,05154,0
09372,05158,0
09372,05162,0
09372,05166,0
09372,05170,0
09372,05314,0
09372,05315,0
09372,05316,0
09372,05334,0
09372,05358,0
09372,05362,0
09372,05366,0
09372,05370,0
09372,05374,0
09372,05378,0
09372,05382,0
09372,05512,0
09372,05513,0
09372,05515,0
09372,05554,0
09372,05558,0
09372,05562,0
09372,05566,0
09372,05570,0
09372,05711,0
09372,05754,0
09372,05758,0
09372,05762,0
09372,05766,0
09372,05770,0
09372,05774,0
09372,05911,0
09372,05913,0
09372,05914,0
09372,05915,0
09372,05916,0
09372,05954,0
09372,05958,0
09372,05962,0
09372,05966,0
09372,05970,0
09372,05974,0
09372,05978,0
09372,06411,0
09372,06412,11
09372,06413,0
09372,06414,0
09372,06431,0
09372,06432,0
09372,06433,0
09372,06434,0
09372,06435,0
09372,06436,0
09372,06437,0
09372,06438,0
09372,06439,0
09372,06440,0
09372,06531,0
09372,06532,0
09372,06533,0
09372,06534,0
09372,06535,0
09372,06611,0
09372,06631,0
09372,06632,0
09372,06633,0
09372,06634,0
09372,06635,0
09372,06636,0
09372,07111,0
09372,07131,0
09372,07132,0
09372,07133,0
09372,07134,0
09372,07135,0
09372,07137,0
09372,07138,0
09372,07140,0
09372,07141,0
09372,07143,0
09372,07211,0
09372,07231,0
09372,07232,0
09372,07233,0
09372,07235,0
09372,07311,0
09372,07312,0
09372,07313,0
09372,07314,0
09372,07315,0
09372,07316,0
09372,07317,0
09372,07318,0
09372,07319,0
09372,07320,0
09372,07331,0
09372,07332,0
09372,07333,0
09372,07334,0
09372,07335,0
09372,07336,0
09372,07337,0
09372,07338,0
09372,07339,0
09372,07340,0
09372,08111,0
09372,08115,0
09372,08116,0
09372,08117,0
09372,08118,0
09372,08119,12
09372,08121,0
09372,08125,0
09372,08126,0
09372,08127,0
09372,08128,0
09372,08135,10
09372,08136,0
09372,08211,0
09372,08212,0
09372,08215,0
09372,08216,0
09372,08221,0
09372,08222,0
09372,08225,12
09372,08226,0
09372,08231,0
09372,08235,0
09372,08236,0
09372,08237,0
09372,08311,0
09372,08315,0
09372,08316,0
09372,08317,0
09372,08325,0
09372,08326,0
09372,08327,0
09372,08335,0
09372,08336,0
09372,08337,0
09372,08415,0
09372,08416,0
09372,08417,0
09372,08421,0
09372,08425,0
09372,08426,0
09372,08435,0
09372,08436,0
09372,08437,0
09372,09161,30
09372,09162,221
09372,09163,0
09372,09171,19
09372,09172,10
09372,09173,0
09372,09174,15
09372,09175,48
09372,09176,25
09372,09177,52
09372,09178,47
09372,09179,21
09372,09180,0
09372,09181,20
09372,09182,0
09372,09183,26
09372,09184,94
09372,09185,29
09372,09186,33
09372,09187,16
09372,09188,12
09372,09189,0
09372,09190,0
09372,09261,22
09372,09262,12
09372,09263,132
09372,09271,122
09372,09272,84
09372,09273,103
09372,09274,59
09372,09275,74
09372,09276,1309
09372,09277,23
09372,09278,1081
09372,09279,76
09372,09361,36
09372,09362,384
09372,09363,45
09372,09371,54
09372,09372,0
09372,09373,51
09372,09374,91
09372,09375,689
09372,09376,2079
09372,09377,49
09372,09461,0
09372,09462,22
09372,09463,0
09372,09464,18
09372,09471,0
09372,09472,23
09372,09473,0
09372,09474,0
09372,09475,33
09372,09476,12
09372,09477,0
09372,09478,0
09372,09479,22
09372,09561,0
09372,09562,0
09372,09563,28
09372,09564,71
09372,09565,0
09372,09571,12
09372,09572,12
09372,09573,16
09372,09574,19
09372,09575,11
09372,09576,17
09372,09577,0
09372,09661,0
09372,09662,0
09372,09663,10
09372,09671,0
09372,09672,0
09372,09673,12
09372,09674,0
09372,09675,0
09372,09676,0
09372,09677,15
09372,09678,0
09372,09679,0
09372,09761,22
09372,09762,14
09372,09763,0
09372,09764,0
09372,09771,14
09372,09772,31
09372,09773,12
09372,09774,0
09372,09775,0
09372,09776,0
09372,09777,12
09372,09778,14
09372,09779,0
09372,09780,27
09372,10041,0
09372,10042,0
09372,10043,0
09372,10044,0
09372,10045,0
09372,10046,0
09372,11000,14
09372,12051,0
09372,12052,0
09372,12053,0
09372,12054,0
09372,12060,0
09372,12061,0
09372,12062,0
09372,12063,0
09372,12064,0
09372,12065,0
09372,12066,0
09372,12067,0
09372,12068,0
09372,12069,0
09372,12070,0
09372,12071,0
09372,12072,0
09372,12073,0
09372,13003,0
09372,13004,0
09372,13071,0
09372,13072,0
09372,13073,0
09372,13074,0
09372,13075,0
09372,13076,0
09372,14511,0
09372,14521,41
09372,14522,14
09372,14523,26
09372,14524,12
09372,14612,0
09372,14625,0
09372,14626,0
09372,14627,0
09372,14628,0
09372,14713,0
09372,14729,0
09372,14730,0
09372,15001,0
09372,15002,0
09372,15003,0
09372,15081,0
09372,15082,0
09372,15083,0
09372,15084,0
09372,15085,0
09372,15086,0
09372,15087,0
09372,15088,0
09372,15089,0
09372,15090,0
09372,15091,0
09372,16051,0
09372,16052,0
09372,16053,0
09372,16054,0
09372,16055,0
09372,16061,0
09372,16062,0
09372,16063,0
09372,16064,0
09372,16065,0
09372,16066,0
09372,16067,0
09372,16068,0
09372,16069,0
09372,16070,0
09372,16071,0
09372,16072,0
09372,16073,0
09372,16074,0
09372,16075,0
09372,16076,0
09372,16077,0
09373,01001,0
09373,01002,0
09373,01003,0
09373,01004,0
09373,01051,0
09373,01053,0
09373,01054,0
09373,01055,0
09373,01056,0
09373,01057,0
09373,01058,0
09373,01059,0
09373,01060,10
09373,01061,0
09373,01062,0
09373,02000,44
09373,03101,0
09373,03102,0
09373,03103,0
09373,03151,0
09373,03153,0
09373,03154,0
09373,03155,0
09373,03157,0
09373,03158,0
09373,03159,0
09373,03241,31
09373,03251,0
09373,03252,0
09373,03254,0
09373,03255,0
09373,03256,31
09373,03257,0
09373,03351,0
09373,03352,0
09373,03353,11
09373,03354,0
09373,03355,0
09373,03356,0
09373,03357,0
09373,03358,0
09373,03359,11
09373,03360,0
09373,03361,0
09373,03401,0
09373,03402,0
09373,03403,0
09373,03404,10
09373,03405,0
09373,03451,0
09373,03452,0
09373,03453,0
09373,03454,18
09373,03455,0
09373,03456,0
09373,03457,0
09373,03458,0
09373,03459,0
09373,03460,0
09373,03461,0
09373,03462,0
09373,04011,0
09373,04012,0
09373,05111,13
09373,05112,0
09373,05113,0
09373,05114,0
09373,05116,0
09373,05117,0
09373,05119,0
09373,05120,0
09373,05122,0
09373,05124,0
09373,05154,11
09373,05158,10
09373,05162,11
09373,05166,0
09373,05170,35
09373,05314,11
09373,05315,51
09373,05316,0
09373,05334,0
09373,05358,0
09373,05362,18
09373,05366,0
09373,05370,0
09373,05374,0
09373,05378,10
09373,05382,19
09373,05512,0
09373,05513,0
09373,05515,0
09373,05554,11
09373,05558,0
09373,05562,17
09373,05566,0
09373,05570,0
09373,05711,0
09373,05754,0
09373,05758,0
09373,05762,0
09373,05766,0
09373,05770,11
09373,05774,0
09373,05911,0
09373,05913,0
09373,05914,0
09373,05915,0
09373,05916,0
09373,05954,0
09373,05958,0
09373,05962,0
09373,05966,0
09373,05970,0
09373,05974,0
09373,05978,11
09373,06411,0
09373,06412,24
09373,06413,0
09373,06414,10
09373,06431,0
09373,06432,0
09373,06433,0
09373,06434,0
09373,06435,16
09373,06436,13
09373,06437,0
09373,06438,10
09373,06439,13
09373,06440,0
09373,06531,0
09373,06532,0
09373,06533,0
09373,06534,0
09373,06535,0
09373,06611,0
09373,06631,10
09373,06632,0
09373,06633,0
09373,06634,0
09373,06635,0
09373,06636,0
09373,07111,0
09373,07131,0
09373,07132,0
09373,07133,0
09373,07134,0
09373,07135,0
09373,07137,0
09373,07138,0
09373,07140,0
09373,07141,0
09373,07143,0
09373,07211,0
09373,07231,0
09373,07232,0
09373,07233,0
09373,07235,0
09373,07311,0
09373,07312,0
09373,07313,0
09373,07314,0
09373,07315,0
09373,07316,0
09373,07317,0
09373,07318,0
09373,07319,0
09373,07320,0
09373,07331,0
09373,07332,0
09373,07333,0
09373,07334,0
09373,07335,0
09373,07336,0
09373,07337,0
09373,07338,0
09373,07339,13
09373,07340,0
09373,08111,30
09373,08115,10
09373,08116,18
09373,08117,0
09373,08118,24
09373,08119,11
09373,08121,0
09373,08125,15
09373,08126,0
09373,08127,45
09373,08128,0
09373,08135,0
09373,08136,14
09373,08211,0
09373,08212,0
09373,08215,0
09373,08216,0
09373,08221,0
09373,08222,0
09373,08225,0
09373,08226,0
09373,08231,0
09373,08235,0
09373,08236,0
09373,08237,0
09373,08311,0
09373,08315,0
09373,08316,0
09373,08317,0
09373,08325,0
09373,08326,0
09373,08327,0
09373,08335,0
09373,08336,0
09373,08337,0
09373,08415,0
09373,08416,0
09373,08417,0
09373,08421,10
09373,08425,11
09373,08426,15
09373,08435,0
09373,08436,0
09373,08437,0
09373,09161,83
09373,09162,121
09373,09163,0
09373,09171,0
09373,09172,0
09373,09173,0
09373,09174,10
09373,09175,11
09373,09176,954
09373,09177,12
09373,09178,31
09373,09179,13
09373,09180,0
09373,09181,0
09373,09182,0
09373,09183,0
09373,09184,22
09373,09185,23
09373,09186,47
09373,09187,20
09373,09188,0
09373,09189,14
09373,09190,0
09373,09261,0
09373,09262,0
09373,09263,0
09373,09271,21
09373,09272,22
09373,09273,287
09373,09274,24
09373,09275,23
09373,09276,0
09373,09277,0
09373,09278,32
09373,09279,0
09373,09361,205
09373,09362,279
09373,09363,25
09373,09371,1001
09373,09372,78
09373,09373,0
09373,09374,77
09373,09375,1195
09373,09376,278
09373,09377,21
09373,09461,13
09373,09462,18
09373,09463,0
09373,09464,0
09373,09471,63
09373,09472,38
09373,09473,0
09373,09474,64
09373,09475,10
09373,09476,0
09373,09477,0
09373,09478,0
09373,09479,15
09373,09561,16
09373,09562,85
09373,09563,204
09373,09564,1246
09373,09565,137
09373,09571,74
09373,09572,101
09373,09573,172
09373,09574,1927
09373,09575,43
09373,09576,1608
09373,09577,107
09373,09661,0
09373,09662,0
09373,09663,15
09373,09671,0
09373,09672,0
09373,09673,0
09373,09674,12
09373,09675,15
09373,09676,0
09373,09677,0
09373,09678,0
09373,09679,23
09373,09761,12
09373,09762,0
09373,09763,0
09373,09764,0
09373,09771,0
09373,09772,13
09373,09773,0
09373,09774,0
09373,09775,0
09373,09776,0
09373,09777,0
09373,09778,0
09373,09779,0
09373,09780,0
09373,10041,0
09373,10042,0
09373,10043,0
09373,10044,0
09373,10045,0
09373,10046,0
09373,11000,105
09373,12051,0
09373,12052,0
09373,12053,0
09373,12054,0
09373,12060,0
09373,12061,0
09373,12062,0
09373,12063,0
09373,12064,0
09373,12065,15
09373,12066,0
09373,12067,0
09373,12068,0
09373,12069,10
09373,12070,0
09373,12071,0
09373,12072,0
09373,12073,0
09373,13003,12
09373,13004,0
09373,13071,0
09373,13072,13
09373,13073,0
09373,13074,0
09373,13075,0
09373,13076,0
09373,14511,0
09373,14521,55
09373,14522,17
09373,14523,21
09373,14524,21
09373,14612,22
09373,14625,0
09373,14626,0
09373,14627,19
09373,14628,0
09373,14713,28
09373,14729,22
09373,14730,22
09373,15001,0
09373,15002,0
09373,15003,0
09373,15081,0
09373,15082,10
09373,15083,0
09373,15084,15
09373,15085,0
09373,15086,0
09373,15087,15
09373,15088,0
09373,15089,18
09373,15090,0
09373,15091,10
09373,16051,0
09373,16052,17
09373,16053,0
09373,16054,0
09373,16055,0
09373,16061,0
09373,16062,0
09373,16063,0
09373,16064,11
09373,16065,11
09373,16066,12
09373,16067,0
09373,16068,0
09373,16069,0
09373,16070,11
09373,16071,0
09373,16072,0
09373,16073,0
09373,16074,12
09373,16075,16
09373,16076,56
09373,16077,23
09374,01001,0
09374,01002,0
09374,01003,0
09374,01004,0
09374,01051,0
09374,01053,0
09374,01054,0
09374,01055,0
09374,01056,10
09374,01057,0
09374,01058,0
09374,01059,0
09374,01060,15
09374,01061,0
09374,01062,0
09374,02000,17
09374,03101,0
09374,03102,0
09374,03103,0
09374,03151,0
09374,03153,0
09374,03154,0
09374,03155,0
09374,03157,0
09374,03158,0
09374,03159,0
09374,03241,17
09374,03251,0
09374,03252,0
09374,03254,0
09374,03255,0
09374,03256,0
09374,03257,0
09374,03351,0
09374,03352,0
09374,03353,0
09374,03354,0
09374,03355,0
09374,03356,0
09374,03357,0
09374,03358,0
09374,03359,0
09374,03360,0
09374,03361,0
09374,03401,0
09374,03402,0
09374,03403,0
09374,03404,0
09374,03405,0
09374,03451,0
09374,03452,0
09374,03453,0
09374,03454,0
09374,03455,0
09374,03456,0
09374,03457,0
09374,03458,0
09374,03459,0
09374,03460,0
09374,03461,0
09374,03462,0
09374,04011,0
09374,04012,0
09374,05111,0
09374,05112,18
09374,05113,0
09374,05114,0
09374,05116,0
09374,05117,0
09374,05119,0
09374,05120,0
09374,05122,0
09374,05124,0
09374,05154,0
09374,05158,0
09374,05162,0
09374,05166,0
09374,05170,0
09374,05314,0
09374,05315,0
09374,05316,0
09374,05334,0
09374,05358,0
09374,05362,0
09374,05366,0
09374,05370,0
09374,05374,0
09374,05378,0
09374,05382,0
09374,05512,0
09374,05513,0
09374,05515,0
09374,05554,0
09374,05558,0
09374,05562,0
09374,05566,0
09374,05570,0
09374,05711,0
09374,05754,0
09374,05758,0
09374,05762,0
09374,05766,0
09374,05770,0
09374,05774,0
09374,05911,0
09374,05913,0
09374,05914,0
09374,05915,20
09374,05916,0
09374,05954,11
09374,05958,0
09374,05962,0
09374,05966,0
09374,05970,0
09374,05974,10
09374,05978,0
09374,06411,0
09374,06412,20
09374,06413,10
09374,06414,0
09374,06431,0
09374,06432,0
09374,06433,0
09374,06434,0
09374,06435,0
09374,06436,0
09374,06437,0
09374,06438,53
09374,06439,0
09374,06440,0
09374,06531,0
09374,06532,0
09374,06533,0
09374,06534,0
09374,06535,0
09374,06611,0
09374,06631,0
09374,06632,0
09374,06633,0
09374,06634,0
09374,06635,0
09374,06636,0
09374,07111,0
09374,07131,0
09374,07132,0
09374,07133,0
09374,07134,0
09374,07135,0
09374,07137,0
09374,07138,0
09374,07140,0
09374,07141,0
09374,07143,0
09374,07211,0
09374,07231,0
09374,07232,0
09374,07233,0
09374,07235,0
09374,07311,0
09374,07312,0
09374,07313,0
09374,07314,0
09374,07315,0
09374,07316,0
09374,07317,0
09374,07318,0
09374,07319,0
09374,07320,0
09374,07331,0
09374,07332,0
09374,07333,0
09374,07334,0
09374,07335,0
09374,07336,0
09374,07337,0
09374,07338,0
09374,07339,0
09374,07340,0
09374,08111,0
09374,08115,13
09374,08116,0
09374,08117,0
09374,08118,10
09374,08119,0
09374,08121,0
09374,08125,0
09374,08126,0
09374,08127,0
09374,08128,0
09374,08135,0
09374,08136,0
09374,08211,0
09374,08212,0
09374,08215,0
09374,08216,0
09374,08221,0
09374,08222,0
09374,08225,0
09374,08226,0
09374,08231,0
09374,08235,0
09374,08236,0
09374,08237,0
09374,08311,0
09374,08315,0
09374,08316,0
09374,08317,0
09374,08325,0
09374,08326,0
09374,08327,0
09374,08335,0
09374,08336,0
09374,08337,0
09374,08415,0
09374,08416,0
09374,08417,0
09374,08421,0
09374,08425,0
09374,08426,0
09374,08435,0
09374,08436,0
09374,08437,0
09374,09161,0
09374,09162,60
09374,09163,0
09374,09171,0
09374,09172,0
09374,09173,0
09374,09174,0
09374,09175,0
09374,09176,0
09374,09177,0
09374,09178,12
09374,09179,0
09374,09180,0
09374,09181,17
09374,09182,0
09374,09183,0
09374,09184,24
09374,09185,0
09374,09186,0
09374,09187,0
09374,09188,12
09374,09189,0
09374,09190,0
09374,09261,0
09374,09262,0
09374,09263,0
09374,09271,0
09374,09272,0
09374,09273,12
09374,09274,0
09374,09275,0
09374,09276,0
09374,09277,0
09374,09278,0
09374,09279,0
09374,09361,149
09374,09362,61
09374,09363,3663
09374,09371,1096
09374,09372,63
09374,09373,24
09374,09374,0
09374,09375,59
09374,09376,1348
09374,09377,2752
09374,09461,0
09374,09462,281
09374,09463,0
09374,09464,0
09374,09471,12
09374,09472,816
09374,09473,0
09374,09474,14
09374,09475,27
09374,09476,10
09374,09477,67
09374,09478,0
09374,09479,201
09374,09561,0
09374,09562,11
09374,09563,10
09374,09564,65
09374,09565,0
09374,09571,0
09374,09572,0
09374,09573,0
09374,09574,64
09374,09575,0
09374,09576,13
09374,09577,0
09374,09661,0
09374,09662,0
09374,09663,0
09374,09671,0
09374,09672,0
09374,09673,0
09374,09674,0
09374,09675,0
09374,09676,0
09374,09677,0
