N,N_mse,mean_bias,mean_var,var_bias,var_var,ef,method
3162,100,2.4461351859689043e-07,3.2485107700157537e-07,1.5198524582205055e-06,1.765106641193881e-06,99.77721612519555,EIS
3162,100,3.175660768257482e-08,6.001288443149866e-08,1.9530240539820645e-06,1.6944442128683889e-06,99.79472315165027,EIS
3162,100,3.100633771375675e-07,2.662741653861159e-07,2.6002883496245547e-07,1.8462477213969754e-07,99.78118323945195,EIS
3162,100,1.6495425816000004e-07,1.1794002792729894e-07,2.5446475456160557e-06,2.4641425937494324e-06,99.77894965488086,EIS
3162,100,3.589660823765395e-08,3.023118613285834e-08,1.1741172937293905e-06,1.279463026730719e-06,99.77508751496995,EIS
3162,100,8.060967566498185e-08,1.1197126565799377e-07,3.6392250047265615e-07,3.561057875576101e-07,99.80173298151243,EIS
3162,100,4.331460859706641e-07,3.5055933786569516e-07,1.504389803120859e-06,1.3066485871991e-06,99.76115725036382,EIS
3162,100,1.4024689078855347e-07,9.312519978061849e-08,2.1946865212636386e-06,2.1784825143051155e-06,99.80572478583751,EIS
3162,100,1.760556934073585e-07,1.776597823509501e-07,8.876692863530005e-07,1.1176543623198724e-06,99.76825022229615,EIS
3162,100,4.6176440927731196e-08,4.167242574168825e-08,3.4735617218919075e-06,3.6324626206569955e-06,99.78817000389546,EIS
3162,100,1.7269066106864024e-08,4.2664757980084575e-08,4.6560685740518507e-07,5.739332265386117e-07,99.78475893923523,EIS
3162,100,2.0927793210098197e-07,1.8101188755065926e-07,1.441358103163237e-06,1.7928193602880407e-06,99.76110861919925,EIS
3162,100,4.007296917610628e-07,3.0859956102468973e-07,1.135769675257483e-06,1.242685153917597e-06,99.7759635865872,EIS
3162,100,2.0303689261410346e-07,2.2502345561225693e-07,1.002538896998279e-06,1.3010870834568673e-06,99.76309810919392,EIS
3162,100,4.7676406443324186e-07,4.0561337814667933e-07,7.936753162460339e-07,6.044554908908693e-07,99.76585090716922,EIS
3162,100,7.95621654978238e-08,1.228968584743279e-07,3.488655461087717e-07,2.566653282471387e-07,99.80915271988633,EIS
3162,100,6.812181183407931e-08,8.475279419966103e-08,6.113926505551471e-07,6.783835331373077e-07,99.77264949634738,EIS
3162,100,2.910794863844656e-07,3.93952473610114e-07,2.144735155117717e-06,2.194659193351796e-06,99.77079626830023,EIS
3162,100,1.3913271605048124e-07,1.85114660488147e-07,7.33602001472701e-07,7.645410641997918e-07,99.7854304342017,EIS
3162,100,3.1890469971790746e-07,2.274982464629338e-07,2.066436508608497e-06,2.392683980482946e-06,99.79796210038366,EIS
3162,100,1.8810460011447365e-07,1.7447131017121298e-07,4.823601136162186e-07,6.386234227939748e-07,99.76090412560542,EIS
3162,100,7.603041883983026e-08,8.213032727369453e-08,1.3443182397284187e-06,1.0878179556800093e-06,99.74080628995061,EIS
3162,100,8.701857436271217e-08,7.04032674698652e-08,6.414844470607733e-07,4.971092342506349e-07,99.80231627741229,EIS
3162,100,4.946916725443606e-07,4.3396044365917424e-07,6.418023788134307e-07,5.556707696621149e-07,99.74627997162874,EIS
3162,100,1.52253932781738e-07,1.5367548813185931e-07,1.0210767718576994e-06,9.050057788326651e-07,99.7649366609706,EIS
3162,100,1.65260211361168e-07,2.30467715141752e-07,8.219822752090984e-07,8.635031483556881e-07,99.79171897952985,EIS
3162,100,9.661393909962511e-08,1.4810637591650974e-07,5.775721654070098e-07,4.0998884752094965e-07,99.77788219502895,EIS
3162,100,2.536019904928575e-07,1.7747116102974588e-07,5.011554804313353e-07,5.852721889834552e-07,99.77063701055077,EIS
3162,100,1.1660906719664802e-07,1.4521177665799814e-07,3.4803078977968036e-07,4.801164413001088e-07,99.80479436567565,EIS
3162,100,8.564350718051762e-08,1.3745876482488733e-07,2.260848292908986e-06,2.0137839562929467e-06,99.78752467696737,EIS
3162,100,1.6847695946765535e-07,1.9404514880028588e-07,2.6773004155823073e-06,2.443686547522386e-06,99.79408463088448,EIS
3162,100,2.3581144849999302e-07,2.5993946966408777e-07,9.67397131989317e-07,9.275651745738667e-07,99.78190230915132,EIS
3162,100,4.1613313486989267e-07,3.3644743147081275e-07,3.822310984261752e-07,3.650168502568503e-07,99.7901693339939,EIS
3162,100,3.76658785836251e-07,3.3706326297507553e-07,1.399398632272978e-06,1.3028833787219595e-06,99.76907474344048,EIS
3162,100,5.223714337712462e-07,5.680588021740419e-07,1.0469367920294417e-06,1.1443725402301667e-06,99.79092981264148,EIS
3162,100,1.3336916207734182e-07,9.419570388923012e-08,1.2522012798847837e-06,1.237163902446871e-06,99.77740943017139,EIS
3162,100,3.4775222803587477e-07,4.65162744051149e-07,1.7976848925033217e-07,1.2595629260293914e-07,99.76402507346161,EIS
3162,100,4.585409293568611e-07,5.544376042940303e-07,1.0360327705061576e-06,8.932425287788837e-07,99.76789773967923,EIS
3162,100,3.496238425206822e-07,4.3386871656123096e-07,4.0876959328232465e-06,4.535727751848476e-06,99.79663958691188,EIS
3162,100,1.2336956065042839e-07,1.1387195105773831e-07,6.517470902780229e-07,7.844918835968412e-07,99.75621993338562,EIS
3162,100,3.260979564259653e-08,3.35437771226292e-08,4.439379488028715e-06,4.197148234332433e-06,99.73577683193902,EIS
3162,100,7.620247254425035e-07,6.244010299785943e-07,5.740381905474157e-07,4.4686790230553695e-07,99.79211012352901,EIS
3162,100,8.082653914628143e-07,6.821466868624162e-07,5.046254314106638e-07,6.1819904286576e-07,99.79615832842512,EIS
3162,100,3.1800501224952917e-07,2.7070057543121053e-07,2.2552998711126735e-06,1.925107628018874e-06,99.78512217979385,EIS
3162,100,2.960068407424189e-07,2.664039302708098e-07,1.2415958362080716e-06,9.754618675703129e-07,99.73317544408728,EIS
3162,100,6.873528736207415e-07,5.696273586654945e-07,5.678785225942324e-07,6.268754388724056e-07,99.79372136211515,EIS
3162,100,6.463806396550369e-08,1.045072569531471e-07,1.339488707307786e-06,1.3515977211314508e-06,99.80331709984021,EIS
3162,100,2.3576894143423887e-07,1.8921873627743788e-07,9.549262033167321e-07,1.0661762633437243e-06,99.79099938724406,EIS
3162,100,9.940138200933477e-08,1.452596403019991e-07,2.2348528451183148e-06,2.0436466721450054e-06,99.76144054476205,EIS
3162,100,1.8589668833812128e-07,2.613241787632544e-07,1.2732913784869065e-06,1.4368518907205202e-06,99.79146946898075,EIS
3162,100,3.895036318409931e-08,2.4594151458984354e-08,1.4649018465298099e-06,1.332477508318864e-06,99.76930769092745,EIS
3162,100,8.982829372057335e-07,1.0045598887226742e-06,1.4160186885836448e-06,1.4644339554020916e-06,99.76249528769794,EIS
3162,100,1.5401891144109362e-07,9.553969915153378e-08,7.560098865108947e-07,5.754793090363759e-07,99.80022896575498,EIS
3162,100,5.771549877988379e-07,6.896152056356588e-07,1.866067046888385e-06,1.7489979980158828e-06,99.77529688328292,EIS
3162,100,7.698479603623542e-08,1.0755222017975667e-07,2.8114747265264433e-07,3.547413335566782e-07,99.76575674566539,EIS
3162,100,3.012784643382336e-07,2.273779144247212e-07,3.0824879764085084e-07,4.087869391521905e-07,99.77347952270848,EIS
3162,100,2.1860423867614692e-07,1.6730479440766287e-07,1.3618358078495838e-06,1.0780413062650586e-06,99.78021920580841,EIS
3162,100,3.102119113305836e-07,2.186875331662083e-07,1.6256514429903767e-06,1.6976473328152593e-06,99.75232536575028,EIS
3162,100,2.0621941140778129e-07,2.531062691702314e-07,1.3684826426745491e-06,1.1109997708824172e-06,99.76025919431767,EIS
3162,100,7.516473815681464e-07,6.326920228576031e-07,8.038087866130676e-08,8.76120422426813e-08,99.76679159716761,EIS
3162,100,2.429951892239772e-07,3.151624307003341e-07,4.0224762873044973e-07,5.03790502372423e-07,99.81109446121323,EIS
3162,100,5.105620995810401e-08,5.008548981936332e-08,3.5185368357419866e-06,3.231362381768481e-06,99.79182086582732,EIS
3162,100,5.845237875806478e-07,4.6524536388434e-07,1.3774792289917845e-06,1.3166165092659077e-06,99.7702813952162,EIS
3162,100,8.201727307691059e-07,6.855940335601091e-07,1.4541726138171408e-06,1.2391939801220675e-06,99.77572228496201,EIS
3162,100,2.546145678305594e-07,1.8295187757735713e-07,3.640507332105182e-06,3.5782838674975824e-06,99.77033526512355,EIS
3162,100,3.378640500886444e-07,2.5314133777532174e-07,1.0733696097445934e-06,8.886440063489187e-07,99.77789179327591,EIS
3162,100,3.806969991192591e-08,5.2349938965969974e-08,2.011754601682687e-06,1.668230867161716e-06,99.77500785608896,EIS
3162,100,4.7935762249404845e-08,7.51119335906463e-08,3.762913988494876e-07,2.827969514897103e-07,99.7575509192676,EIS
3162,100,2.1937689364955481e-07,2.904935332727938e-07,9.878372785915102e-07,1.0062457440652157e-06,99.78758841949912,EIS
3162,100,2.3450212264531566e-07,1.8386467150874444e-07,8.687405892295737e-07,8.191613079782489e-07,99.76628966115261,EIS
3162,100,7.468263327162944e-08,1.1350827437185379e-07,2.3018698308029906e-06,1.920508271742478e-06,99.78854684744532,EIS
3162,100,1.7653191127968494e-07,1.3586431700871683e-07,2.257134900982924e-06,2.2099826277137267e-06,99.78214679591626,EIS
3162,100,1.8565142731186285e-07,2.3161141484890517e-07,2.682448435469554e-07,3.286076818984252e-07,99.78534936849573,EIS
3162,100,3.1142287335039404e-07,4.0971001875988225e-07,5.563211744190834e-07,5.125619476032472e-07,99.7657887189803,EIS
3162,100,5.934972673821161e-07,4.99299615216842e-07,3.844312300155349e-06,3.908230793016247e-06,99.77604941494316,EIS
3162,100,5.4487839781212554e-08,6.58583432413095e-08,3.836306372854784e-06,3.7667750895777106e-06,99.78006370125415,EIS
3162,100,5.780806602495111e-07,4.584743573262099e-07,7.003925708274077e-07,7.640661085927994e-07,99.79746525312689,EIS
3162,100,2.0054334384802244e-07,2.64026108892287e-07,1.234525738307131e-06,1.3844475474531339e-06,99.74387859781741,EIS
3162,100,3.2743893211615994e-07,4.015891220218685e-07,1.8359985729231943e-06,1.7210035893665532e-06,99.76808763185211,EIS
3162,100,3.118121836325917e-07,2.4960587681536084e-07,9.094799726821079e-07,9.185673888642848e-07,99.76437439944822,EIS
3162,100,4.989188218642663e-07,3.9663520883082044e-07,2.2576084690870435e-06,2.231393922145952e-06,99.79965177679121,EIS
3162,100,1.551548382802752e-07,1.3509186366601373e-07,6.653643228330068e-07,7.475912426445337e-07,99.79497066897218,EIS
3162,100,4.259456741588484e-08,4.685440363231977e-08,4.309451216167029e-06,3.8559174671812385e-06,99.76031935406417,EIS
3162,100,5.39692503417687e-08,4.7831042752610704e-08,1.7306051460565829e-06,1.5188908882426044e-06,99.77826363907938,EIS
3162,100,4.881097075348629e-07,3.93899947707478e-07,3.0343086323122217e-06,2.5807243730161537e-06,99.77642697952437,EIS
3162,100,6.920984608471434e-08,1.0711644695592816e-07,9.83013090524767e-07,1.1668111359303152e-06,99.75722574541935,EIS
3162,100,2.490326722383067e-07,1.7256404227291119e-07,1.0117675794735715e-06,9.261609180298441e-07,99.78739321008476,EIS
3162,100,5.562083482892025e-07,6.777710466945419e-07,1.5947945538121684e-06,1.5864335313748002e-06,99.74171573339378,EIS
3162,100,1.303428763466619e-07,1.4926206196824957e-07,7.255094170160215e-07,7.545526977138965e-07,99.79118995499208,EIS
3162,100,2.596778103214145e-07,1.8526548148284031e-07,4.356554664343178e-07,4.847799262267303e-07,99.78448776343284,EIS
3162,100,2.846804783936723e-07,3.7765626342455955e-07,1.4514750021026144e-06,1.4729212584743867e-06,99.77274417877948,EIS
3162,100,1.1280670147781707e-07,7.822792363997102e-08,4.6820983395344947e-07,6.147694327844357e-07,99.78891482872773,EIS
3162,100,1.277846346997261e-07,1.783607473132445e-07,2.725576803129193e-07,2.383781887745176e-07,99.76900352628695,EIS
3162,100,2.8744946437231837e-07,2.1788076140959488e-07,1.267212120830305e-06,1.2107632025984017e-06,99.77215163422079,EIS
3162,100,1.9128700828823416e-08,2.4734382094763145e-08,1.3087590272287686e-06,1.0374960313763415e-06,99.77444548765185,EIS
3162,100,1.843290405183982e-07,1.5423996465846977e-07,1.603958292064751e-06,1.537533186330914e-06,99.7820208750912,EIS
3162,100,9.460596756784352e-08,7.615241715985792e-08,7.292287780771507e-07,7.513533509386801e-07,99.78159235559666,EIS
3162,100,4.35282115560048e-07,3.8793037449686814e-07,4.2813305915482226e-07,5.694263984580894e-07,99.78344599266447,EIS
10,100,0.07950782502355928,0.08659037254783723,0.14674822129252219,0.11653688241398434,28.301474420035238,CE
10,100,0.0947573960043485,0.0968909138052471,0.13709848585108023,0.11363403589622846,29.80841400319133,CE
10,100,0.22027346094444109,0.21943458351191092,0.1582657171321952,0.13614882689536315,17.588681513881184,CE
10,100,0.08781467393990962,0.09325850659950839,0.09510606172777451,0.07181705100322673,17.374740604760902,CE
10,100,0.05666665961607335,0.050442449188157,0.09003736787032153,0.06378562139081075,47.26023794862907,CE
10,100,0.07676375537192774,0.08197375090172394,0.1434691105385873,0.11402948105996058,39.908099446087434,CE
10,100,0.08569390162630414,0.07789005710794435,0.15129773698869178,0.12470144355604637,27.240283656166508,CE
10,100,0.10617616075086823,0.10927178774102365,0.32710543009508064,0.3440492639236579,49.42174719544162,CE
10,100,0.05438731066569187,0.05695752689642545,0.14102347203433568,0.14185239356792018,30.28140287026146,CE
10,100,0.06475485179882906,0.06384515803330447,0.15857232918450875,0.15237818984134247,20.842720829457047,CE
10,100,0.039705575922585314,0.0376075592005178,0.13309542850099518,0.09882273823425072,13.433883225091906,CE
10,100,0.0879220613009164,0.0792122724914345,0.1015524715907641,0.08774865230583563,11.996355567065239,CE
10,100,0.09630821539099715,0.09721321663918267,0.13243023118487732,0.0937161803686585,22.97083955352457,CE
10,100,0.12586641967131834,0.11737756013853812,0.14582288563288995,0.10937726540801283,47.22896263580484,CE
10,100,0.09757826949708723,0.09601001118234471,0.2240627263110678,0.21357849230461695,13.384762594795488,CE
10,100,0.07933909174791368,0.08535453671237399,0.17324161626031284,0.184816574283104,53.35620929952076,CE
10,100,0.06630109996584599,0.06470347934900517,0.14663209139994554,0.11672707620228238,15.922015963204018,CE
10,100,0.12132785944957673,0.1290220022251785,0.2741359225949409,0.2949867038131048,16.98362908571336,CE
10,100,0.15190809141526299,0.15027404874498096,0.16539169625332084,0.11913053519899945,11.288194781042202,CE
10,100,0.12246723492983541,0.12471006138466544,0.1518060752669413,0.13060426555898844,46.347065905313265,CE
10,100,0.09378757931182177,0.09322301470370806,0.2010881110631481,0.1976097234676562,38.24898238895222,CE
10,100,0.10044079802813703,0.10109347790694448,0.1151118733946503,0.09160304122919119,10.54933220655278,CE
10,100,0.07163724434455664,0.07556086788754315,0.1783824240933459,0.15847735622318074,18.00451225785825,CE
10,100,0.1670416967972712,0.15693021276537536,0.10536164448293635,0.09302725390969498,13.401584147773113,CE
10,100,0.09505240706323966,0.09095262658716474,0.09621777548561843,0.09786092029625824,21.250655159527238,CE
10,100,0.09646615072293434,0.09531908891087318,0.09811810423068862,0.0735069722758768,25.10832016833789,CE
10,100,0.04752161478410168,0.04246190283792132,0.2363407902634457,0.27067495872660485,30.778005535529513,CE
10,100,0.0816540771108115,0.0838130962222598,0.27621564334817283,0.25922492266120906,31.461711884920252,CE
10,100,0.07524658703529927,0.06894806256009964,0.09193425419698327,0.062005689781168244,10.214113651490987,CE
10,100,0.14306148511089578,0.13542971035250836,0.14756529166582308,0.1469114194487478,10.65015541483771,CE
10,100,0.08131046674473336,0.07524683919462265,0.17646843418503363,0.1315274507940798,28.043335374461552,CE
10,100,0.07795436600612299,0.0857406382238886,0.16633177405316987,0.1332114327417788,12.782475381868954,CE
10,100,0.03870599965454716,0.0385132774593471,0.16118891564173385,0.12973561450847637,19.055818658267913,CE
10,100,0.07351893139134683,0.07750697511513263,0.2027389380670018,0.17423973191597208,13.921458022738648,CE
10,100,0.10156341254100787,0.10061697696197328,0.2506600149527759,0.28719947010870744,10.77739278046795,CE
10,100,0.05227018751446398,0.05618264107291679,0.34107044869191633,0.3854050893910473,14.039850409027139,CE
10,100,0.07590725832784688,0.0710886528209848,0.19752580170722536,0.22294492597850482,20.744649138946063,CE
10,100,0.08225912550610542,0.07628686750175509,0.24253612519116005,0.20955769330088297,37.082587766364966,CE
10,100,0.045151906582487876,0.04122112022805559,0.1117155244705315,0.08070414552969059,45.89324461241047,CE
10,100,0.10940361998660085,0.10998705182956449,0.21690782717008505,0.20597011765261675,11.059687204806693,CE
10,100,0.1137877583146722,0.10982651487667407,0.14130678287617568,0.14876695925673122,14.046638993195673,CE
10,100,0.09182486893301169,0.09320182481584775,0.18346827623184656,0.19538983110370134,28.87659724278041,CE
10,100,0.06109901469272221,0.06545132573435707,0.1631537121129499,0.17056679244900252,22.91184472772591,CE
10,100,0.11283947356689747,0.11523851673573858,0.1254343165438179,0.13188148159795954,55.95337185256817,CE
10,100,0.10947972909045468,0.10707381542575549,0.07914448792246907,0.07770894047330687,26.10735657963572,CE
10,100,0.0676598627607904,0.06977788470287943,0.12046205103412405,0.11829290290955081,31.593542165501997,CE
10,100,0.11602803183206079,0.12082189305077956,0.18554937312536046,0.19101224532884276,13.635068904608675,CE
10,100,0.06849587451894286,0.06985516965453852,0.1017407781516055,0.1087835469513668,34.97788910435156,CE
10,100,0.03605247242676809,0.0413854468829211,0.11299510127663155,0.08408730226566065,17.26214030051267,CE
10,100,0.05643727330557229,0.0615784125980588,0.06989291034668525,0.07192439201525858,10.175472977324326,CE
10,100,0.06038422062210148,0.06620087202205457,0.22119654100545913,0.20906029434490325,21.34635702596385,CE
10,100,0.03855449169031394,0.037776240998805326,0.20439391679574004,0.15314687336160943,11.536676096223687,CE
10,100,0.11339088558403336,0.10392938186861228,0.18640725425746235,0.17378521362439397,38.96914930535,CE
10,100,0.12150645175046851,0.12299534826701072,0.2796506936548781,0.32869320338423424,32.26883376560994,CE
10,100,0.027573048676578556,0.02996722549010256,0.12865574781983324,0.12202414282079967,28.39089273772667,CE
10,100,0.15845053651993046,0.16798740207411447,0.2074441234610205,0.1634143718166233,20.33597667941321,CE
10,100,0.10457952454563894,0.10253177546540032,0.15805559543489134,0.15869172084286634,14.037153797905738,CE
10,100,0.08112460969925835,0.08173550793390212,0.16288733269979658,0.13164142700422524,19.01250112546502,CE
10,100,0.08460338066381334,0.08199144286628171,0.13367244311670762,0.12443622277438408,24.772730493769114,CE
10,100,0.07269818213642801,0.06832842817063883,0.1422529438085813,0.1402341887726838,29.900605155843046,CE
10,100,0.08445599348355472,0.07671023449970457,0.15872319828197815,0.1411990548692128,11.29663967326556,CE
10,100,0.11654951431438351,0.11384144625455297,0.1678799989222942,0.12080806751137727,13.258189031999807,CE
10,100,0.08864817429945386,0.08467084479868907,0.19573567862387986,0.19382197044853813,36.30049812214177,CE
10,100,0.05495128188033831,0.05420597901024924,0.1573905415596986,0.13603731941586558,28.69414310819866,CE
10,100,0.08494332933699811,0.08429913177640729,0.138048239359834,0.12513153014585843,35.8548568094527,CE
10,100,0.07281711348957179,0.0733100030876984,0.11128670859232632,0.10628316569588918,16.66439018422877,CE
10,100,0.05564145798208642,0.056694924157134445,0.14463480420969865,0.10335761999544821,38.07013522474313,CE
10,100,0.09159060002207195,0.08619983197871522,0.1511823084461293,0.15842043881781295,48.869200780263746,CE
10,100,0.10423701042609317,0.09765980965915802,0.24130217084295827,0.2549002552824973,19.279259579941428,CE
10,100,0.05560817196565402,0.05223627263591745,0.1535042888087929,0.1419401705988531,12.01049061282654,CE
10,100,0.05665558107029769,0.05788373570848348,0.1797540175327652,0.17328933949512637,14.344771155359576,CE
10,100,0.08067656552998788,0.0819988978739678,0.16553149967817302,0.13563389933889916,28.899973112267784,CE
10,100,0.07634813631861712,0.08267874607030436,0.12047282940280471,0.08176099077963933,10.691684483894234,CE
10,100,0.0868977942204289,0.08013034754940376,0.1403785605748883,0.1554551083114904,14.342350023003306,CE
10,100,0.07673588386139803,0.07351816218357932,0.18564215991923252,0.1897963296940081,11.492392992978942,CE
10,100,0.09022545926658294,0.09196764497680956,0.09805204864986275,0.08086459781861459,13.930109234444066,CE
10,100,0.09609889821727254,0.09562643438257709,0.1586212540563015,0.1424736055240041,10.805911306860024,CE
10,100,0.18243306484080835,0.17646120571730084,0.11691099071206076,0.12536385345464868,18.871433122650757,CE
10,100,0.08791807311653563,0.08356942258450517,0.1549852235145887,0.1737108843752606,33.226198242067916,CE
10,100,0.07050602171750234,0.06877590247961969,0.17375485337095073,0.16759229163640482,15.898442240431123,CE
10,100,0.04558115182702456,0.04223793761589933,0.16572833954943783,0.14991402317282623,56.630613388467566,CE
10,100,0.13484153809971205,0.13676227317478312,0.15476336333181598,0.13077649751708326,11.202679061812972,CE
10,100,0.101670840726326,0.09749469574336755,0.19862134530807615,0.1603480181920822,13.771412562233982,CE
10,100,0.03517556151063915,0.03445050954701934,0.18295686809589,0.16279220983920153,12.59536228856196,CE
10,100,0.05103825298798929,0.044608190968229704,0.2100027232543391,0.20552099984272976,14.033042279128152,CE
10,100,0.10355068564251013,0.10210911396824311,0.2215608973021943,0.2219732894172657,13.007481977842245,CE
10,100,0.12635918099295151,0.12521609558436567,0.12072957471236989,0.09572971540386259,26.935604170599447,CE
10,100,0.07893327390207255,0.08279492036550176,0.21029952236202085,0.18801045925575882,58.547601182187435,CE
10,100,0.07590025836949289,0.0735271545205618,0.19146205266508676,0.18081989054806336,11.843606640797152,CE
10,100,0.17279153475878184,0.17532117153443505,0.07874177042717663,0.07132084132849693,31.169427328018685,CE
10,100,0.030346908204331755,0.031220266690262156,0.2726917053316984,0.326187636542715,54.31501617347671,CE
10,100,0.15300349563429194,0.15788101964989298,0.14305616085600567,0.10660979407286247,12.105101434705928,CE
10,100,0.06495469128021868,0.06767673645965488,0.14945249254175144,0.13780870468675685,20.765301716020662,CE
10,100,0.11854900023971106,0.12244571813178662,0.17490254580268352,0.17201398567340426,11.014072765557026,CE
10,100,0.10532887689522683,0.10010205491847944,0.14571794952703795,0.18318793171354658,10.193111387028928,CE
10,100,0.10625481684938048,0.10350963467606444,0.18598192902911967,0.1676957240714349,35.58387662588547,CE
10,100,0.11032682406822181,0.11326382642641844,0.15791786968822663,0.17896850372424,40.948776132592286,CE
10,100,0.0876618651446559,0.09084388909206911,0.139495673509325,0.10361083263996891,14.674766866915917,CE
10,100,0.0852921606818553,0.08130285889341439,0.1794540931651603,0.15657357240857006,35.0866444337696,CE
10,100,0.1003868948279035,0.09740009515921519,0.1221090087393029,0.10260862245638591,31.789124860665808,CE
18,100,0.023371743443860737,0.02331075075635018,0.150963521455084,0.14835746561456267,34.406743943277654,CE
18,100,0.05300347957146765,0.05511487733884481,0.08536113039475227,0.0983999755523858,32.93475071173614,CE
18,100,0.04911436010597228,0.048557752114879074,0.14922530188625996,0.13674950585167284,16.198279597831792,CE
18,100,0.0678925871967555,0.07284794129371304,0.08674598410535538,0.08193218657370262,13.419474348513106,CE
18,100,0.07426231526368214,0.07476052959564726,0.07428853125252013,0.06787284211867994,21.069206464254684,CE
18,100,0.06135375985506586,0.058068121879978306,0.07801487554923772,0.05972622275039316,28.29880979206224,CE
18,100,0.03869429943720053,0.03888731652888582,0.06363497537582857,0.06605558417171525,19.110705031091637,CE
18,100,0.07784587817295861,0.07389290081043182,0.14529732045702648,0.14559276209396352,17.989166286844963,CE
18,100,0.027041083329408834,0.02598723319373795,0.10117541373743036,0.08431329870693,25.219577777596143,CE
18,100,0.04450790631776404,0.04445304235822277,0.06251815554762412,0.05599396873360417,52.25581537806649,CE
18,100,0.07966967096254016,0.0781761681763284,0.10064102485316376,0.09166775108382523,20.016646060862083,CE
18,100,0.05401708018513609,0.05669247557862532,0.116558214484232,0.10293194912045335,16.21849129086313,CE
18,100,0.06146056613388901,0.06122350426298903,0.08000495425235013,0.0770773497854427,18.787059935257243,CE
18,100,0.07386146165980038,0.07904186793932069,0.05826954675946795,0.05768461525099392,19.438969616223055,CE
18,100,0.057704845804892296,0.056244428614282825,0.0562381120534799,0.0550100370285643,12.707696017575602,CE
18,100,0.025627230646742816,0.024411943801774232,0.10183608356455309,0.09186746619473841,13.136812848305157,CE
18,100,0.03786223249590477,0.040267454782426444,0.09168628378502555,0.09500278564121191,6.491276316099505,CE
18,100,0.06645816292606646,0.07168985716709751,0.08859379799576152,0.08327550566943401,23.022220081902788,CE
18,100,0.06251237625224354,0.0626371898307852,0.07883049768406836,0.0679137535383982,43.554295395899636,CE
18,100,0.023109449251858597,0.023406447045655344,0.08866516873474226,0.07573273774525878,45.599192606321125,CE
18,100,0.06995747382480326,0.0735583968053436,0.08595379050246815,0.06222915104705149,29.262160393084923,CE
18,100,0.0655690143539308,0.06189286547703543,0.09292082331930827,0.08051169788202889,28.970068407593757,CE
18,100,0.0727030784839406,0.0680221496893268,0.11171828568595298,0.0970974625703526,18.2750592344835,CE
18,100,0.03640924722294141,0.03758398333790059,0.10625180836222325,0.0853391919685984,34.93921873198808,CE
18,100,0.045005629991025545,0.04916663366026534,0.08726779431233392,0.08083115731690822,31.14950247051912,CE
18,100,0.03794059569873809,0.04312439486984272,0.10672990354999498,0.10545383215612522,18.325293395047414,CE
18,100,0.049603663511380236,0.04496467891198659,0.08463453434888572,0.0852002601067673,20.192966161210425,CE
18,100,0.07280056449965079,0.07356752756732873,0.07937321505310523,0.07396118708623288,10.87282302559201,CE
18,100,0.06940857331164292,0.06860222488759413,0.11312599812339043,0.11572130289317208,27.21253659265005,CE
18,100,0.06968976707896424,0.06804852674528382,0.1020962028122215,0.10203042279739817,20.42315133424479,CE
18,100,0.05186572169981522,0.04767299080066142,0.09690991799855855,0.08283930413264402,8.742343252379051,CE
18,100,0.03694580676306962,0.03806746408599585,0.182781299769351,0.17931096618843384,43.145692913061396,CE
18,100,0.04217262729433453,0.04176507859424644,0.12042968603717823,0.13795986501942506,28.682653714071783,CE
18,100,0.051891784941995464,0.05261064400306361,0.07541054414621436,0.05582543814457858,6.8535555366178444,CE
18,100,0.06186906823746787,0.059235814171282986,0.09017720560534104,0.07853476146611489,25.83398966847006,CE
18,100,0.0549630570043227,0.05628251185666347,0.1653845893176588,0.15419643923577328,21.018066157879964,CE
18,100,0.07598894661687994,0.08463976263788606,0.09296240901838151,0.08059049435714738,47.66984775107923,CE
18,100,0.024916034883138483,0.021204010528341127,0.0899451834533576,0.07244763389682354,44.05357615564016,CE
18,100,0.08069960535681196,0.07962146071189515,0.0784918761323048,0.07406960657062424,26.893843429254304,CE
18,100,0.0812568751915443,0.08381753088984222,0.08700130468490122,0.09558746450133601,21.025986442710117,CE
18,100,0.03990373192577296,0.040113760301523194,0.0538499801382291,0.055367336891032674,23.194963522800847,CE
18,100,0.0292221136937409,0.02812852071165456,0.12649817246621645,0.12716414854794397,12.506028572981407,CE
18,100,0.04843220876752506,0.04701755086850747,0.060193617036048745,0.05901808331816705,19.39042801277484,CE
18,100,0.08380493060531306,0.08241556470705623,0.10041974918683731,0.0952088842887719,36.28610130026903,CE
18,100,0.10318293203362973,0.09710719825875795,0.16111472022068146,0.17551792786056622,51.15015987891288,CE
18,100,0.050063804772552456,0.04774197944174383,0.08012733500079712,0.08458220302510074,27.516058329447436,CE
18,100,0.058558706605915715,0.06077855068123263,0.09968473125312656,0.10981100606218425,18.249296484064732,CE
18,100,0.033954608531718285,0.033997709718154974,0.09032025059929935,0.09873068608223563,13.325502532603755,CE
18,100,0.027637173457086325,0.029788095098805065,0.05552627067759808,0.04792771904650532,18.697799947726672,CE
18,100,0.03310199438531778,0.033143674170616186,0.07779186164592504,0.06929350511229021,22.615497222038034,CE
18,100,0.046357898370700104,0.04389392233342591,0.075840167617327,0.07946190789256917,27.444987623896722,CE
18,100,0.059846778885747166,0.06049928316533537,0.1139932140416351,0.09073371834893489,18.129427872819264,CE
18,100,0.05982348368852909,0.05800259189479965,0.09006294299620238,0.07669642226022612,17.582541471001676,CE
